asin,reviewer_id,rating,review_text
B002367,3008,3,Review text 23966
B007721,517,4,Review text 23967
B003744,3026,3,Review text 23968
B004207,2515,1,Review text 23969
B001188,1094,2,Review text 23970
B008754,3174,1,Review text 23971
B008126,2034,4,Review text 23972
B001104,1370,3,Review text 23973
B009379,57,2,Review text 23974
B005897,2956,1,Review text 23975
B006018,1264,3,Review text 23976
B005278,3759,3,Review text 23977
B001790,2679,5,Review text 23978
B008117,1408,5,Review text 23979
B007071,2267,5,Review text 23980
B002052,2732,2,Review text 23981
B007230,3968,1,Review text 23982
B001515,354,1,Review text 23983
B008529,2521,5,Review text 23984
B001570,4683,5,Review text 23985
B000668,4611,5,Review text 23986
B000316,3121,1,Review text 23987
B009783,852,2,Review text 23988
B005859,216,4,Review text 23989
B001348,1526,1,Review text 23990
B001777,190,3,Review text 23991
B002955,1016,5,Review text 23992
B005499,239,4,Review text 23993
B001669,4248,3,Review text 23994
B003419,1120,1,Review text 23995
B007503,3899,5,Review text 23996
B000756,2922,5,Review text 23997
B006044,2617,3,Review text 23998
B007174,2634,5,Review text 23999
B005877,4903,1,Review text 24000
B009602,3537,3,Review text 24001
B001246,844,5,Review text 24002
B003788,1351,3,Review text 24003
B001190,57,3,Review text 24004
B004615,4703,3,Review text 24005
B005134,1763,5,Review text 24006
B009875,4153,5,Review text 24007
B000613,4674,1,Review text 24008
B006277,3943,3,Review text 24009
B001153,1962,5,Review text 24010
B000970,2257,1,Review text 24011
B005627,3839,5,Review text 24012
B004908,4869,1,Review text 24013
B000769,3450,4,Review text 24014
B002686,4375,1,Review text 24015
B003868,4887,3,Review text 24016
B007650,2292,3,Review text 24017
B002595,3936,1,Review text 24018
B005635,844,2,Review text 24019
B002936,961,2,Review text 24020
B002068,3363,5,Review text 24021
B006754,3029,5,Review text 24022
B008154,1726,1,Review text 24023
B005434,1413,3,Review text 24024
B003153,1653,1,Review text 24025
B008897,4062,3,Review text 24026
B001102,728,3,Review text 24027
B005131,2625,1,Review text 24028
B008344,3406,4,Review text 24029
B001977,602,2,Review text 24030
B000017,2311,3,Review text 24031
B007638,1197,2,Review text 24032
B000983,1044,2,Review text 24033
B001239,3541,3,Review text 24034
B008748,1014,1,Review text 24035
B007551,4301,5,Review text 24036
B001994,2407,1,Review text 24037
B008743,55,4,Review text 24038
B000021,2100,1,Review text 24039
B004747,678,5,Review text 24040
B001536,4215,4,Review text 24041
B009800,865,4,Review text 24042
B000456,910,1,Review text 24043
B003903,1154,3,Review text 24044
B008945,1701,3,Review text 24045
B003508,3104,1,Review text 24046
B003381,3482,1,Review text 24047
B004099,2707,5,Review text 24048
B004936,1846,2,Review text 24049
B002766,1995,1,Review text 24050
B004881,1088,2,Review text 24051
B006958,3367,5,Review text 24052
B009654,4431,4,Review text 24053
B003466,2906,5,Review text 24054
B000372,727,5,Review text 24055
B002534,90,3,Review text 24056
B005815,314,5,Review text 24057
B007741,2447,2,Review text 24058
B003334,2770,5,Review text 24059
B004642,4984,3,Review text 24060
B007924,4064,4,Review text 24061
B007787,2708,4,Review text 24062
B001537,1474,4,Review text 24063
B000396,156,3,Review text 24064
B000879,1663,1,Review text 24065
B008358,1916,1,Review text 24066
B007180,4162,5,Review text 24067
B009524,4225,4,Review text 24068
B004815,4890,5,Review text 24069
B006238,790,3,Review text 24070
B002953,3632,3,Review text 24071
B005923,4764,2,Review text 24072
B002199,3986,2,Review text 24073
B006673,804,4,Review text 24074
B008131,372,4,Review text 24075
B009345,1532,5,Review text 24076
B005004,2567,5,Review text 24077
B009878,2875,4,Review text 24078
B006529,2832,3,Review text 24079
B000776,1373,5,Review text 24080
B003619,1885,5,Review text 24081
B006088,1390,1,Review text 24082
B002839,3112,4,Review text 24083
B005768,4296,3,Review text 24084
B008537,4044,4,Review text 24085
B004560,482,1,Review text 24086
B001428,1892,4,Review text 24087
B009906,966,4,Review text 24088
B000975,1337,2,Review text 24089
B007096,1990,1,Review text 24090
B003789,1925,5,Review text 24091
B000698,4989,5,Review text 24092
B006661,1466,4,Review text 24093
B002693,1076,4,Review text 24094
B006591,3023,3,Review text 24095
B008713,316,2,Review text 24096
B002377,4770,2,Review text 24097
B008614,4506,2,Review text 24098
B006856,223,1,Review text 24099
B006585,1923,5,Review text 24100
B007126,2862,2,Review text 24101
B002918,695,5,Review text 24102
B002782,2440,5,Review text 24103
B003262,4958,3,Review text 24104
B000754,4905,3,Review text 24105
B007511,1226,2,Review text 24106
B006614,4980,1,Review text 24107
B009639,1522,2,Review text 24108
B003019,3476,1,Review text 24109
B003156,530,3,Review text 24110
B009742,4023,3,Review text 24111
B003591,4838,5,Review text 24112
B004469,3851,2,Review text 24113
B009078,4027,3,Review text 24114
B006088,3267,5,Review text 24115
B006291,2021,3,Review text 24116
B005964,3181,2,Review text 24117
B002843,851,2,Review text 24118
B002543,934,5,Review text 24119
B001694,2861,5,Review text 24120
B001913,4363,1,Review text 24121
B000463,2794,1,Review text 24122
B005876,2126,5,Review text 24123
B003739,2545,5,Review text 24124
B003799,4229,3,Review text 24125
B002478,4154,3,Review text 24126
B008174,2240,3,Review text 24127
B007068,508,5,Review text 24128
B006048,1210,4,Review text 24129
B000470,2386,2,Review text 24130
B007838,3463,3,Review text 24131
B008312,4262,4,Review text 24132
B005015,230,1,Review text 24133
B009762,581,2,Review text 24134
B006780,288,1,Review text 24135
B003837,4810,1,Review text 24136
B004321,2117,1,Review text 24137
B002857,786,3,Review text 24138
B006434,4387,1,Review text 24139
B003011,2247,4,Review text 24140
B001155,1906,2,Review text 24141
B008089,3968,3,Review text 24142
B001439,4656,2,Review text 24143
B004655,1496,4,Review text 24144
B009786,242,2,Review text 24145
B003602,968,1,Review text 24146
B007871,3220,1,Review text 24147
B006110,1720,1,Review text 24148
B008216,3211,2,Review text 24149
B009248,1861,5,Review text 24150
B008827,4664,5,Review text 24151
B003440,1074,2,Review text 24152
B002839,2255,3,Review text 24153
B007119,2262,4,Review text 24154
B003762,3246,1,Review text 24155
B005060,3630,1,Review text 24156
B002076,2408,5,Review text 24157
B007467,1749,5,Review text 24158
B005892,4522,5,Review text 24159
B003398,3013,1,Review text 24160
B006846,1587,5,Review text 24161
B006025,1101,1,Review text 24162
B003354,2113,2,Review text 24163
B006680,3658,4,Review text 24164
B009286,4672,4,Review text 24165
B006609,240,1,Review text 24166
B007708,3565,3,Review text 24167
B007330,3889,3,Review text 24168
B009830,1498,5,Review text 24169
B006691,4879,3,Review text 24170
B006505,1513,1,Review text 24171
B004481,1335,4,Review text 24172
B004184,4048,4,Review text 24173
B001673,657,5,Review text 24174
B003801,3468,4,Review text 24175
B005759,2772,1,Review text 24176
B007557,2854,1,Review text 24177
B004902,3713,4,Review text 24178
B008893,426,2,Review text 24179
B005373,1816,5,Review text 24180
B003526,3271,4,Review text 24181
B009429,29,5,Review text 24182
B000478,1984,4,Review text 24183
B001150,4056,1,Review text 24184
B000930,742,5,Review text 24185
B002461,3641,3,Review text 24186
B009818,1821,5,Review text 24187
B009544,1282,3,Review text 24188
B002873,4315,3,Review text 24189
B006297,4989,3,Review text 24190
B002978,289,5,Review text 24191
B009351,4688,2,Review text 24192
B005912,1255,2,Review text 24193
B002801,2993,3,Review text 24194
B006870,2581,5,Review text 24195
B005897,2270,1,Review text 24196
B003521,622,4,Review text 24197
B003936,3518,5,Review text 24198
B007678,821,5,Review text 24199
B000120,528,2,Review text 24200
B009044,3634,2,Review text 24201
B004520,3075,5,Review text 24202
B003015,2332,2,Review text 24203
B008923,2169,3,Review text 24204
B007671,801,2,Review text 24205
B005232,3920,2,Review text 24206
B003488,677,3,Review text 24207
B001545,1864,1,Review text 24208
B004874,2772,4,Review text 24209
B006136,2808,4,Review text 24210
B003113,33,2,Review text 24211
B004922,2752,4,Review text 24212
B003841,3353,4,Review text 24213
B005323,4808,4,Review text 24214
B009132,2841,4,Review text 24215
B007051,3574,4,Review text 24216
B009557,651,2,Review text 24217
B003721,1166,3,Review text 24218
B002453,4489,5,Review text 24219
B002384,1937,2,Review text 24220
B001425,2670,5,Review text 24221
B003156,855,1,Review text 24222
B008986,751,2,Review text 24223
B008788,39,2,Review text 24224
B009049,774,2,Review text 24225
B004833,357,1,Review text 24226
B009145,3778,4,Review text 24227
B004358,3410,3,Review text 24228
B005056,1009,1,Review text 24229
B009419,1559,4,Review text 24230
B002498,760,2,Review text 24231
B001771,824,3,Review text 24232
B003817,3596,4,Review text 24233
B009587,1266,1,Review text 24234
B006119,4373,1,Review text 24235
B005887,3072,2,Review text 24236
B001877,3387,1,Review text 24237
B000208,3379,1,Review text 24238
B001218,3687,4,Review text 24239
B007219,1828,3,Review text 24240
B008807,1438,4,Review text 24241
B007139,3137,1,Review text 24242
B005237,1014,4,Review text 24243
B005732,4603,4,Review text 24244
B009766,3839,3,Review text 24245
B008479,4124,2,Review text 24246
B001583,3796,5,Review text 24247
B007140,2970,1,Review text 24248
B008846,3688,4,Review text 24249
B000088,4541,4,Review text 24250
B005379,1985,4,Review text 24251
B003611,3148,5,Review text 24252
B007707,1261,2,Review text 24253
B007154,771,2,Review text 24254
B006954,1074,5,Review text 24255
B009796,4141,4,Review text 24256
B003826,2094,1,Review text 24257
B005034,2093,1,Review text 24258
B000561,739,5,Review text 24259
B003381,2949,3,Review text 24260
B001769,2466,1,Review text 24261
B006226,1644,1,Review text 24262
B002644,1618,1,Review text 24263
B007201,582,5,Review text 24264
B003000,4993,5,Review text 24265
B004175,1655,5,Review text 24266
B009019,4014,3,Review text 24267
B009626,3420,5,Review text 24268
B009450,4351,5,Review text 24269
B007742,983,4,Review text 24270
B002359,756,1,Review text 24271
B002926,1657,2,Review text 24272
B005297,3604,2,Review text 24273
B000982,3266,3,Review text 24274
B004913,4949,1,Review text 24275
B004105,3883,4,Review text 24276
B008630,3418,1,Review text 24277
B003887,865,2,Review text 24278
B003907,203,4,Review text 24279
B003416,4415,1,Review text 24280
B009487,4039,4,Review text 24281
B005392,4784,2,Review text 24282
B003308,2176,3,Review text 24283
B003244,116,3,Review text 24284
B004756,4697,1,Review text 24285
B002072,1427,2,Review text 24286
B007022,1559,1,Review text 24287
B004222,2136,5,Review text 24288
B001284,482,1,Review text 24289
B009209,54,1,Review text 24290
B009069,641,3,Review text 24291
B001731,1651,3,Review text 24292
B006666,4971,4,Review text 24293
B008687,2421,3,Review text 24294
B009199,4111,4,Review text 24295
B009507,3369,5,Review text 24296
B007337,4652,4,Review text 24297
B009467,1222,1,Review text 24298
B000053,2502,5,Review text 24299
B005949,3578,1,Review text 24300
B009310,513,2,Review text 24301
B000433,710,4,Review text 24302
B001840,4238,4,Review text 24303
B004010,4999,4,Review text 24304
B007470,2132,1,Review text 24305
B002616,4990,2,Review text 24306
B008614,1778,3,Review text 24307
B001170,3995,3,Review text 24308
B009548,3543,3,Review text 24309
B001326,4361,5,Review text 24310
B004011,56,1,Review text 24311
B008045,2490,4,Review text 24312
B003009,972,5,Review text 24313
B002455,285,5,Review text 24314
B007405,704,5,Review text 24315
B000307,302,5,Review text 24316
B007865,2565,2,Review text 24317
B000832,511,3,Review text 24318
B004836,3457,1,Review text 24319
B004446,1012,5,Review text 24320
B003462,438,2,Review text 24321
B005423,4168,3,Review text 24322
B008210,2726,3,Review text 24323
B003213,1127,2,Review text 24324
B004893,1423,4,Review text 24325
B004875,524,5,Review text 24326
B000111,413,1,Review text 24327
B005479,595,2,Review text 24328
B009540,568,4,Review text 24329
B000858,1216,4,Review text 24330
B004433,2564,3,Review text 24331
B009134,2937,3,Review text 24332
B008874,1850,4,Review text 24333
B006105,1937,2,Review text 24334
B009024,128,1,Review text 24335
B002101,1989,4,Review text 24336
B007717,125,5,Review text 24337
B005780,4788,3,Review text 24338
B005370,2148,4,Review text 24339
B006844,2502,3,Review text 24340
B003131,177,5,Review text 24341
B000458,2360,2,Review text 24342
B008723,690,2,Review text 24343
B005025,91,2,Review text 24344
B005727,3449,2,Review text 24345
B008972,442,1,Review text 24346
B009240,4472,2,Review text 24347
B007937,3964,4,Review text 24348
B008385,1588,2,Review text 24349
B002358,1963,4,Review text 24350
B008917,2325,1,Review text 24351
B000572,3867,2,Review text 24352
B001625,542,5,Review text 24353
B006770,3214,3,Review text 24354
B002302,3342,3,Review text 24355
B002732,4139,1,Review text 24356
B003416,2010,5,Review text 24357
B005052,2183,2,Review text 24358
B003172,1971,4,Review text 24359
B006063,752,5,Review text 24360
B009686,2252,2,Review text 24361
B003315,2620,3,Review text 24362
B003428,2648,1,Review text 24363
B004980,2554,5,Review text 24364
B001119,4990,4,Review text 24365
B007572,4350,2,Review text 24366
B002061,1836,3,Review text 24367
B006400,2007,1,Review text 24368
B002763,424,1,Review text 24369
B005706,2914,3,Review text 24370
B004702,1828,4,Review text 24371
B008950,74,3,Review text 24372
B001746,1237,2,Review text 24373
B009739,3269,3,Review text 24374
B004831,2315,3,Review text 24375
B007633,3581,5,Review text 24376
B002943,1062,5,Review text 24377
B001405,4614,1,Review text 24378
B000600,1935,1,Review text 24379
B008861,3399,3,Review text 24380
B002549,1588,2,Review text 24381
B008907,3625,3,Review text 24382
B007890,1482,5,Review text 24383
B009362,4114,1,Review text 24384
B006271,1007,4,Review text 24385
B006052,3721,3,Review text 24386
B002910,2153,1,Review text 24387
B003385,2720,3,Review text 24388
B004822,721,1,Review text 24389
B009557,1539,1,Review text 24390
B001901,3848,3,Review text 24391
B005499,2533,2,Review text 24392
B001392,886,5,Review text 24393
B005989,4288,2,Review text 24394
B009370,2707,5,Review text 24395
B009079,2127,1,Review text 24396
B001079,447,1,Review text 24397
B003171,4419,3,Review text 24398
B004014,1924,1,Review text 24399
B006334,4563,2,Review text 24400
B004054,1753,3,Review text 24401
B002060,1192,5,Review text 24402
B007873,1428,1,Review text 24403
B005522,1819,1,Review text 24404
B001255,94,2,Review text 24405
B002740,1984,5,Review text 24406
B002848,2945,2,Review text 24407
B003401,1041,5,Review text 24408
B006594,2716,4,Review text 24409
B000620,3102,2,Review text 24410
B000406,1756,1,Review text 24411
B004580,291,4,Review text 24412
B000681,1822,4,Review text 24413
B006467,2251,1,Review text 24414
B002519,2688,2,Review text 24415
B002003,3109,4,Review text 24416
B002656,3318,1,Review text 24417
B009641,937,1,Review text 24418
B000957,3941,4,Review text 24419
B009861,169,3,Review text 24420
B000341,988,1,Review text 24421
B006255,2635,5,Review text 24422
B001867,3350,5,Review text 24423
B003209,3637,4,Review text 24424
B008300,4069,5,Review text 24425
B009204,4642,5,Review text 24426
B004793,2785,1,Review text 24427
B005211,1644,2,Review text 24428
B000885,2699,5,Review text 24429
B004467,716,4,Review text 24430
B009418,757,5,Review text 24431
B002783,3112,1,Review text 24432
B007530,2682,1,Review text 24433
B007108,3412,1,Review text 24434
B004277,3148,1,Review text 24435
B006104,648,5,Review text 24436
B004317,4582,2,Review text 24437
B003457,3047,1,Review text 24438
B004107,3649,5,Review text 24439
B009237,1969,1,Review text 24440
B005981,3591,3,Review text 24441
B008899,1967,4,Review text 24442
B001959,3170,5,Review text 24443
B003067,437,5,Review text 24444
B001267,444,4,Review text 24445
B009258,1251,3,Review text 24446
B004812,3246,4,Review text 24447
B003518,2086,3,Review text 24448
B003285,1520,2,Review text 24449
B000966,3927,2,Review text 24450
B005757,355,4,Review text 24451
B003490,1254,3,Review text 24452
B005942,3802,3,Review text 24453
B006701,1774,1,Review text 24454
