itemid,property,value
3122,rating,3.997258565490175
3123,categoryid,Safety Equipment
3123,brand,Brand_8
3123,price,134.01557365804604
3123,rating,4.471636178597943
3124,categoryid,Industrial Equipment
3124,brand,Brand_5
3124,price,539.2236026484711
3124,rating,4.326481874787974
3125,categoryid,Safety Equipment
3125,brand,Brand_6
3125,price,338.4678679016051
3125,rating,4.542262384166093
3126,categoryid,Manufacturing Tools
3126,brand,Brand_18
3126,price,337.39564856364683
3126,rating,4.812909871231799
3127,categoryid,Office Supplies
3127,brand,Brand_10
3127,price,362.6510585890198
3127,rating,3.275420574945476
3128,categoryid,Office Furniture
3128,brand,Brand_6
3128,price,303.29873457194094
3128,rating,3.175784429019238
3129,categoryid,Manufacturing Tools
3129,brand,Brand_9
3129,price,26.789463500317922
3129,rating,4.833907356400257
3130,categoryid,IT Hardware
3130,brand,Brand_12
3130,price,927.391533500521
3130,rating,3.046353994511269
3131,categoryid,IT Hardware
3131,brand,Brand_5
3131,price,368.1680709302602
3131,rating,4.3046751716206675
3132,categoryid,IT Hardware
3132,brand,Brand_5
3132,price,256.5238114478818
3132,rating,3.3475357424414653
3133,categoryid,Industrial Equipment
3133,brand,Brand_3
3133,price,362.33163567318087
3133,rating,4.527270648820276
3134,categoryid,Office Supplies
3134,brand,Brand_13
3134,price,646.415208432492
3134,rating,3.8088647175891204
3135,categoryid,Office Supplies
3135,brand,Brand_15
3135,price,972.911722395017
3135,rating,4.729785814157578
3136,categoryid,IT Hardware
3136,brand,Brand_6
3136,price,847.2884576728534
3136,rating,4.966033752103687
3137,categoryid,Safety Equipment
3137,brand,Brand_19
3137,price,993.1402083733025
3137,rating,3.06709442402106
3138,categoryid,Office Furniture
3138,brand,Brand_6
3138,price,560.5609207555057
3138,rating,4.090794103365049
3139,categoryid,IT Hardware
3139,brand,Brand_1
3139,price,658.5321815145998
3139,rating,3.8748481492743365
3140,categoryid,IT Hardware
3140,brand,Brand_14
3140,price,688.916988210692
3140,rating,3.256083536591325
3141,categoryid,Manufacturing Tools
3141,brand,Brand_4
3141,price,168.3128445156757
3141,rating,4.439770405439584
3142,categoryid,Office Supplies
3142,brand,Brand_12
3142,price,309.8251465294173
3142,rating,3.4704472063446152
3143,categoryid,Manufacturing Tools
3143,brand,Brand_7
3143,price,835.3270251518994
3143,rating,4.713073631043512
3144,categoryid,Manufacturing Tools
3144,brand,Brand_19
3144,price,739.1212320024167
3144,rating,4.501245909180697
3145,categoryid,IT Hardware
3145,brand,Brand_8
3145,price,853.9162414661482
3145,rating,4.688820339632522
3146,categoryid,Manufacturing Tools
3146,brand,Brand_7
3146,price,103.14242392957006
3146,rating,3.9166233132098673
3147,categoryid,IT Hardware
3147,brand,Brand_16
3147,price,333.33826486980035
3147,rating,4.599810811264889
3148,categoryid,Office Furniture
3148,brand,Brand_16
3148,price,783.1088708785683
3148,rating,4.4980313907671645
3149,categoryid,IT Hardware
3149,brand,Brand_16
3149,price,333.88726512081087
3149,rating,3.0023878965148505
3150,categoryid,Industrial Equipment
3150,brand,Brand_14
3150,price,269.74164423671704
3150,rating,3.407234421162327
3151,categoryid,Office Furniture
3151,brand,Brand_4
3151,price,213.25050713260288
3151,rating,3.6210867283983283
3152,categoryid,Office Furniture
3152,brand,Brand_16
3152,price,380.06889195296725
3152,rating,3.0536396114838045
3153,categoryid,Office Supplies
3153,brand,Brand_7
3153,price,273.9174205487959
3153,rating,3.0048139341683777
3154,categoryid,Industrial Equipment
3154,brand,Brand_14
3154,price,145.2565033739101
3154,rating,4.633469638337912
3155,categoryid,Office Furniture
3155,brand,Brand_11
3155,price,989.505787488422
3155,rating,3.815248103322345
3156,categoryid,Safety Equipment
3156,brand,Brand_5
3156,price,564.6681198065039
3156,rating,4.249858134106784
3157,categoryid,Manufacturing Tools
3157,brand,Brand_2
3157,price,617.0061461830257
3157,rating,3.572171787324936
3158,categoryid,Manufacturing Tools
3158,brand,Brand_12
3158,price,986.5322329765469
3158,rating,4.044919629568312
3159,categoryid,Industrial Equipment
3159,brand,Brand_11
3159,price,848.2006070920141
3159,rating,4.663008955015671
3160,categoryid,Office Supplies
3160,brand,Brand_1
3160,price,196.67989844157321
3160,rating,3.53426736199955
3161,categoryid,Industrial Equipment
3161,brand,Brand_4
3161,price,110.17818022069727
3161,rating,3.43002832694586
3162,categoryid,Office Furniture
3162,brand,Brand_2
3162,price,250.5386188601935
3162,rating,3.086266885771213
3163,categoryid,IT Hardware
3163,brand,Brand_3
3163,price,391.95828747070567
3163,rating,4.62239313947021
3164,categoryid,Safety Equipment
3164,brand,Brand_11
3164,price,920.6299390494212
3164,rating,4.97704729153933
3165,categoryid,Office Furniture
3165,brand,Brand_17
3165,price,188.23082018617094
3165,rating,3.252789527255146
3166,categoryid,Office Supplies
3166,brand,Brand_12
3166,price,157.336219388929
3166,rating,3.6259634992206715
3167,categoryid,Industrial Equipment
3167,brand,Brand_18
3167,price,481.9052580489286
3167,rating,4.473850425519965
3168,categoryid,Manufacturing Tools
3168,brand,Brand_5
3168,price,432.3830738439725
3168,rating,3.0751784288704815
3169,categoryid,Manufacturing Tools
3169,brand,Brand_6
3169,price,308.7052496086169
3169,rating,3.2176363611523953
3170,categoryid,Industrial Equipment
3170,brand,Brand_9
3170,price,363.66389969217636
3170,rating,4.098671440426893
3171,categoryid,Office Supplies
3171,brand,Brand_11
3171,price,373.42925480217957
3171,rating,3.813715733556805
3172,categoryid,Office Supplies
3172,brand,Brand_11
3172,price,516.9959919770672
3172,rating,3.8915353408304534
3173,categoryid,Office Supplies
3173,brand,Brand_8
3173,price,68.6619599211187
3173,rating,3.69482917914482
3174,categoryid,Manufacturing Tools
3174,brand,Brand_14
3174,price,496.87609877720195
3174,rating,3.8303777551887426
3175,categoryid,Office Furniture
3175,brand,Brand_19
3175,price,455.82226680735005
3175,rating,4.956225547396575
3176,categoryid,Industrial Equipment
3176,brand,Brand_2
3176,price,687.4372727621828
3176,rating,4.365607163741702
3177,categoryid,Safety Equipment
3177,brand,Brand_3
3177,price,534.878336471686
3177,rating,3.7551699320784655
3178,categoryid,Office Supplies
3178,brand,Brand_18
3178,price,908.9318894020365
3178,rating,3.827091979906334
3179,categoryid,Office Supplies
3179,brand,Brand_16
3179,price,255.779047588531
3179,rating,4.801273319777902
3180,categoryid,Office Furniture
3180,brand,Brand_5
3180,price,59.063178225778685
3180,rating,3.549700593463259
3181,categoryid,Safety Equipment
3181,brand,Brand_16
3181,price,261.614242010814
3181,rating,3.906616189919121
3182,categoryid,Office Supplies
3182,brand,Brand_2
3182,price,937.7525813758123
3182,rating,3.881147857951384
3183,categoryid,Office Furniture
3183,brand,Brand_8
3183,price,858.5635755390853
3183,rating,3.408867536092406
3184,categoryid,Industrial Equipment
3184,brand,Brand_14
3184,price,82.67440886335942
3184,rating,4.93225545838294
3185,categoryid,Industrial Equipment
3185,brand,Brand_5
3185,price,698.6466885738201
3185,rating,4.18996346462901
3186,categoryid,Safety Equipment
3186,brand,Brand_17
3186,price,914.7939997650291
3186,rating,3.4383952374335003
3187,categoryid,Safety Equipment
3187,brand,Brand_19
3187,price,570.2248510455909
3187,rating,4.457902732576771
3188,categoryid,Industrial Equipment
3188,brand,Brand_7
3188,price,992.4704069754779
3188,rating,3.399626433078862
3189,categoryid,Office Supplies
3189,brand,Brand_2
3189,price,685.385334880172
3189,rating,3.4112765260206297
3190,categoryid,Manufacturing Tools
3190,brand,Brand_8
3190,price,192.85065225210823
3190,rating,4.088787280251159
3191,categoryid,Industrial Equipment
3191,brand,Brand_15
3191,price,671.2403498477997
3191,rating,3.329375420805917
3192,categoryid,IT Hardware
3192,brand,Brand_11
3192,price,160.43634726114504
3192,rating,3.079183480652893
3193,categoryid,IT Hardware
3193,brand,Brand_19
3193,price,35.14505531131691
3193,rating,3.0470638347476693
3194,categoryid,Office Supplies
3194,brand,Brand_11
3194,price,577.8771869834106
3194,rating,3.445555886347628
3195,categoryid,Manufacturing Tools
3195,brand,Brand_4
3195,price,656.8188546621702
3195,rating,3.53473763338566
3196,categoryid,IT Hardware
3196,brand,Brand_5
3196,price,42.38458776162639
3196,rating,4.7572097176027635
3197,categoryid,Manufacturing Tools
3197,brand,Brand_13
3197,price,360.1655398209708
3197,rating,4.108919276401305
3198,categoryid,Office Furniture
3198,brand,Brand_3
3198,price,108.11689192114947
3198,rating,3.0623856379039154
3199,categoryid,Office Supplies
3199,brand,Brand_10
3199,price,472.37143606598784
3199,rating,4.086611384236728
3200,categoryid,Safety Equipment
3200,brand,Brand_9
3200,price,825.0527179665813
3200,rating,3.538566966448839
3201,categoryid,Manufacturing Tools
3201,brand,Brand_8
3201,price,765.547930055535
3201,rating,3.9256045683076257
3202,categoryid,Industrial Equipment
3202,brand,Brand_1
3202,price,316.888074102743
3202,rating,3.9377913639814817
3203,categoryid,Safety Equipment
3203,brand,Brand_11
3203,price,684.4619509226545
3203,rating,4.186862696680157
3204,categoryid,Industrial Equipment
3204,brand,Brand_2
3204,price,811.1679476638702
3204,rating,3.299947370773129
3205,categoryid,Manufacturing Tools
3205,brand,Brand_12
3205,price,316.8813680026171
3205,rating,4.575351823811869
3206,categoryid,Office Furniture
3206,brand,Brand_12
3206,price,853.7953155507769
3206,rating,4.5983229402725385
3207,categoryid,Office Furniture
3207,brand,Brand_15
3207,price,248.88202284364831
3207,rating,3.4066408762994227
3208,categoryid,Office Supplies
3208,brand,Brand_18
3208,price,377.8357384056464
3208,rating,4.66803134201934
3209,categoryid,Safety Equipment
3209,brand,Brand_17
3209,price,613.2262725556413
3209,rating,4.4581010263272915
3210,categoryid,Office Furniture
3210,brand,Brand_16
3210,price,299.4526105179047
3210,rating,3.5248471680205755
3211,categoryid,Manufacturing Tools
3211,brand,Brand_17
3211,price,413.2307930092835
3211,rating,3.1901259850127848
3212,categoryid,Office Supplies
3212,brand,Brand_18
3212,price,93.33191305377476
3212,rating,4.175606818578518
3213,categoryid,Industrial Equipment
3213,brand,Brand_10
3213,price,801.1502842765611
3213,rating,4.720943137547044
3214,categoryid,Industrial Equipment
3214,brand,Brand_7
3214,price,148.82724143628442
3214,rating,4.857498414526582
3215,categoryid,Industrial Equipment
3215,brand,Brand_17
3215,price,395.5888827616165
3215,rating,4.385221141005288
3216,categoryid,Office Furniture
3216,brand,Brand_3
3216,price,892.1661161605196
3216,rating,3.2951805734668476
3217,categoryid,Office Furniture
3217,brand,Brand_19
3217,price,778.0629847168157
3217,rating,3.1918515478556655
3218,categoryid,Office Furniture
3218,brand,Brand_3
3218,price,915.866798774691
3218,rating,4.715867192003863
3219,categoryid,Office Furniture
3219,brand,Brand_16
3219,price,980.7788305913934
3219,rating,4.354811582298628
3220,categoryid,Safety Equipment
3220,brand,Brand_11
3220,price,922.4382579741949
3220,rating,4.202572238289466
3221,categoryid,IT Hardware
3221,brand,Brand_12
3221,price,704.600067095423
3221,rating,4.370875369052584
3222,categoryid,IT Hardware
3222,brand,Brand_12
3222,price,338.60260666585043
3222,rating,3.1303690717642354
3223,categoryid,IT Hardware
3223,brand,Brand_6
3223,price,802.8132840877727
3223,rating,4.107033105690018
3224,categoryid,Office Furniture
3224,brand,Brand_8
3224,price,49.74747542842665
3224,rating,4.426019138229867
3225,categoryid,Office Supplies
3225,brand,Brand_7
3225,price,582.027400215261
3225,rating,3.65248152439365
3226,categoryid,Office Furniture
3226,brand,Brand_19
3226,price,391.2773313477284
3226,rating,4.8287841973454135
3227,categoryid,Safety Equipment
3227,brand,Brand_19
3227,price,27.872126723781086
3227,rating,4.055027634488348
3228,categoryid,Office Furniture
3228,brand,Brand_10
3228,price,875.6193354080724
3228,rating,3.275033844159155
3229,categoryid,Industrial Equipment
3229,brand,Brand_7
3229,price,150.23957143982423
3229,rating,3.2796638972406256
3230,categoryid,IT Hardware
3230,brand,Brand_16
3230,price,71.03912309497515
3230,rating,4.655289925856437
3231,categoryid,Safety Equipment
3231,brand,Brand_9
3231,price,440.45660378015197
3231,rating,4.118089475549236
3232,categoryid,Industrial Equipment
3232,brand,Brand_1
3232,price,432.58367254692166
3232,rating,3.2368388480076726
3233,categoryid,Industrial Equipment
3233,brand,Brand_8
3233,price,548.8787604460131
3233,rating,3.262298607709946
3234,categoryid,IT Hardware
3234,brand,Brand_6
3234,price,381.07502594053904
3234,rating,3.63577082246234
3235,categoryid,Safety Equipment
3235,brand,Brand_19
3235,price,865.7652039179642
3235,rating,3.846851363454774
3236,categoryid,Industrial Equipment
3236,brand,Brand_5
3236,price,370.5787401216955
3236,rating,3.0954409393157634
3237,categoryid,Industrial Equipment
3237,brand,Brand_5
3237,price,422.84528795393976
3237,rating,3.3889495373800074
3238,categoryid,Industrial Equipment
3238,brand,Brand_17
3238,price,224.7449306049941
3238,rating,3.247884947341287
3239,categoryid,Office Furniture
3239,brand,Brand_9
3239,price,550.266878738488
3239,rating,3.9230975064241056
3240,categoryid,Office Furniture
3240,brand,Brand_14
3240,price,529.5659095011669
3240,rating,3.4327513714800286
3241,categoryid,Office Supplies
3241,brand,Brand_2
3241,price,507.25300666854207
3241,rating,3.7597120713022063
3242,categoryid,Office Supplies
3242,brand,Brand_19
3242,price,489.60072852948235
3242,rating,3.7469104157819153
3243,categoryid,Office Supplies
3243,brand,Brand_4
3243,price,862.38584437821
3243,rating,3.1929255324833745
3244,categoryid,IT Hardware
3244,brand,Brand_13
3244,price,970.1461208455133
3244,rating,3.662570888406408
3245,categoryid,Manufacturing Tools
3245,brand,Brand_13
3245,price,582.174355803277
3245,rating,4.151944284525227
3246,categoryid,Industrial Equipment
3246,brand,Brand_8
3246,price,954.1382494660681
3246,rating,4.655998644514694
3247,categoryid,Manufacturing Tools
3247,brand,Brand_3
3247,price,538.1170318884202
3247,rating,4.776890871406973
3248,categoryid,Safety Equipment
3248,brand,Brand_13
3248,price,581.1952783505088
3248,rating,3.3302749015429436
3249,categoryid,Office Furniture
3249,brand,Brand_17
3249,price,189.40754532082767
3249,rating,4.832707462901325
3250,categoryid,Industrial Equipment
3250,brand,Brand_17
3250,price,269.20364656092295
3250,rating,3.7640389529807883
3251,categoryid,Office Supplies
3251,brand,Brand_15
3251,price,816.2901691455503
3251,rating,4.9276232625436815
3252,categoryid,Office Supplies
3252,brand,Brand_13
3252,price,728.6139684162368
3252,rating,3.6265063608055748
3253,categoryid,Manufacturing Tools
3253,brand,Brand_5
3253,price,706.1412036782247
3253,rating,4.867168642572231
3254,categoryid,Safety Equipment
3254,brand,Brand_11
3254,price,859.7965321801095
3254,rating,3.6254437631789194
3255,categoryid,IT Hardware
3255,brand,Brand_14
3255,price,357.5710685769801
3255,rating,3.144850209526721
3256,categoryid,IT Hardware
3256,brand,Brand_16
3256,price,972.0006293419897
3256,rating,4.357793805402045
3257,categoryid,Office Supplies
3257,brand,Brand_7
3257,price,340.3919775698351
3257,rating,3.1538022042339855
3258,categoryid,Office Furniture
3258,brand,Brand_9
3258,price,905.3699973702013
3258,rating,3.9783485062999517
3259,categoryid,IT Hardware
3259,brand,Brand_17
3259,price,550.1209478239097
3259,rating,4.514448198800166
3260,categoryid,Office Supplies
3260,brand,Brand_16
3260,price,383.14412779981797
3260,rating,3.4606696391394274
3261,categoryid,IT Hardware
3261,brand,Brand_16
3261,price,640.931968893263
3261,rating,3.4263972243323435
3262,categoryid,Industrial Equipment
3262,brand,Brand_3
3262,price,64.71647475299858
3262,rating,4.90628417706283
3263,categoryid,IT Hardware
3263,brand,Brand_1
3263,price,161.8276118324151
3263,rating,3.620351874378625
3264,categoryid,Safety Equipment
3264,brand,Brand_18
3264,price,582.9239054590871
3264,rating,4.555160248534584
3265,categoryid,Manufacturing Tools
3265,brand,Brand_19
3265,price,497.11020148784763
3265,rating,4.504249764209004
3266,categoryid,Safety Equipment
3266,brand,Brand_16
3266,price,785.4750318585031
3266,rating,4.932052985884968
3267,categoryid,Office Supplies
3267,brand,Brand_14
3267,price,553.424701791491
3267,rating,3.124512156459474
3268,categoryid,Office Supplies
3268,brand,Brand_5
3268,price,911.8521322672433
3268,rating,4.382847942715582
3269,categoryid,Office Supplies
3269,brand,Brand_4
3269,price,597.6241745419153
3269,rating,4.3427714535926585
3270,categoryid,Industrial Equipment
3270,brand,Brand_16
3270,price,471.9259657145431
3270,rating,4.0149728488378225
